priority,bucket,recommended_action,product_id,channel,offer_id,reconciliation_offer_id,title,source,availability,item_group_id,gtin_present,mpn,exact_sku_match,exact_variant_match,product_id_match,gtin_barcode_match,mpn_match,has_local_and_online_normalized_counterpart,evidence,approval_status
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-3,online,LIA_1183C317-401-3,LIA_1183C317-401-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-4,online,LIA_1183C317-401-4,LIA_1183C317-401-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-5,online,LIA_1183C317-401-5,LIA_1183C317-401-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-6,online,LIA_1183C317-401-6,LIA_1183C317-401-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-7,online,LIA_1183C317-401-7,LIA_1183C317-401-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-8,online,LIA_1183C317-401-8,LIA_1183C317-401-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317-401-9,online,LIA_1183C317-401-9,LIA_1183C317-401-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-1,online,LIA_1183C317.001-1,LIA_1183C317.001-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-10,online,LIA_1183C317.001-10,LIA_1183C317.001-10,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-2,online,LIA_1183C317.001-2,LIA_1183C317.001-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-3,online,LIA_1183C317.001-3,LIA_1183C317.001-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-4,online,LIA_1183C317.001-4,LIA_1183C317.001-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-5,online,LIA_1183C317.001-5,LIA_1183C317.001-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-6,online,LIA_1183C317.001-6,LIA_1183C317.001-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-7,online,LIA_1183C317.001-7,LIA_1183C317.001-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-8,online,LIA_1183C317.001-8,LIA_1183C317.001-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C317.001-9,online,LIA_1183C317.001-9,LIA_1183C317.001-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-1,online,LIA_1183C428.200-1,LIA_1183C428.200-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-10,online,LIA_1183C428.200-10,LIA_1183C428.200-10,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-2,online,LIA_1183C428.200-2,LIA_1183C428.200-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-3,online,LIA_1183C428.200-3,LIA_1183C428.200-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-4,online,LIA_1183C428.200-4,LIA_1183C428.200-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-5,online,LIA_1183C428.200-5,LIA_1183C428.200-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-6,online,LIA_1183C428.200-6,LIA_1183C428.200-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-7,online,LIA_1183C428.200-7,LIA_1183C428.200-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-8,online,LIA_1183C428.200-8,LIA_1183C428.200-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C428.200-9,online,LIA_1183C428.200-9,LIA_1183C428.200-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-1,online,LIA_1183C438.001-1,LIA_1183C438.001-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-10,online,LIA_1183C438.001-10,LIA_1183C438.001-10,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-11,online,LIA_1183C438.001-11,LIA_1183C438.001-11,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-2,online,LIA_1183C438.001-2,LIA_1183C438.001-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-3,online,LIA_1183C438.001-3,LIA_1183C438.001-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-4,online,LIA_1183C438.001-4,LIA_1183C438.001-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-5,online,LIA_1183C438.001-5,LIA_1183C438.001-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-6,online,LIA_1183C438.001-6,LIA_1183C438.001-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-7,online,LIA_1183C438.001-7,LIA_1183C438.001-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-8,online,LIA_1183C438.001-8,LIA_1183C438.001-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C438.001-9,online,LIA_1183C438.001-9,LIA_1183C438.001-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-1,online,LIA_1183C468020-1,LIA_1183C468020-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-2,online,LIA_1183C468020-2,LIA_1183C468020-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-3,online,LIA_1183C468020-3,LIA_1183C468020-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-4,online,LIA_1183C468020-4,LIA_1183C468020-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-5,online,LIA_1183C468020-5,LIA_1183C468020-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-6,online,LIA_1183C468020-6,LIA_1183C468020-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-7,online,LIA_1183C468020-7,LIA_1183C468020-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-8,online,LIA_1183C468020-8,LIA_1183C468020-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468020-9,online,LIA_1183C468020-9,LIA_1183C468020-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-1,online,LIA_1183C468200-1,LIA_1183C468200-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-2,online,LIA_1183C468200-2,LIA_1183C468200-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-3,online,LIA_1183C468200-3,LIA_1183C468200-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-4,online,LIA_1183C468200-4,LIA_1183C468200-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-5,online,LIA_1183C468200-5,LIA_1183C468200-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-6,online,LIA_1183C468200-6,LIA_1183C468200-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-7,online,LIA_1183C468200-7,LIA_1183C468200-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-8,online,LIA_1183C468200-8,LIA_1183C468200-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C468200-9,online,LIA_1183C468200-9,LIA_1183C468200-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-1,online,LIA_1183C480-001-1,LIA_1183C480-001-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-10,online,LIA_1183C480-001-10,LIA_1183C480-001-10,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-11,online,LIA_1183C480-001-11,LIA_1183C480-001-11,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-12,online,LIA_1183C480-001-12,LIA_1183C480-001-12,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-2,online,LIA_1183C480-001-2,LIA_1183C480-001-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-3,online,LIA_1183C480-001-3,LIA_1183C480-001-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-4,online,LIA_1183C480-001-4,LIA_1183C480-001-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-5,online,LIA_1183C480-001-5,LIA_1183C480-001-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-6,online,LIA_1183C480-001-6,LIA_1183C480-001-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-7,online,LIA_1183C480-001-7,LIA_1183C480-001-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-8,online,LIA_1183C480-001-8,LIA_1183C480-001-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-001-9,online,LIA_1183C480-001-9,LIA_1183C480-001-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-1,online,LIA_1183C480-021-1,LIA_1183C480-021-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-10,online,LIA_1183C480-021-10,LIA_1183C480-021-10,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-11,online,LIA_1183C480-021-11,LIA_1183C480-021-11,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-12,online,LIA_1183C480-021-12,LIA_1183C480-021-12,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-2,online,LIA_1183C480-021-2,LIA_1183C480-021-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-3,online,LIA_1183C480-021-3,LIA_1183C480-021-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-4,online,LIA_1183C480-021-4,LIA_1183C480-021-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-5,online,LIA_1183C480-021-5,LIA_1183C480-021-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-6,online,LIA_1183C480-021-6,LIA_1183C480-021-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-7,online,LIA_1183C480-021-7,LIA_1183C480-021-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-8,online,LIA_1183C480-021-8,LIA_1183C480-021-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C480-021-9,online,LIA_1183C480-021-9,LIA_1183C480-021-9,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.001,online,LIA_1183C576.001,LIA_1183C576.001,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.0010,online,LIA_1183C576.0010,LIA_1183C576.0010,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.0011,online,LIA_1183C576.0011,LIA_1183C576.0011,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.0012,online,LIA_1183C576.0012,LIA_1183C576.0012,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.0013,online,LIA_1183C576.0013,LIA_1183C576.0013,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.002,online,LIA_1183C576.002,LIA_1183C576.002,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.003,online,LIA_1183C576.003,LIA_1183C576.003,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.004,online,LIA_1183C576.004,LIA_1183C576.004,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.005,online,LIA_1183C576.005,LIA_1183C576.005,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.006,online,LIA_1183C576.006,LIA_1183C576.006,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.007,online,LIA_1183C576.007,LIA_1183C576.007,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.008,online,LIA_1183C576.008,LIA_1183C576.008,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1183C576.009,online,LIA_1183C576.009,LIA_1183C576.009,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-1,online,LIA_1184A085.100-1,LIA_1184A085.100-1,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-2,online,LIA_1184A085.100-2,LIA_1184A085.100-2,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-3,online,LIA_1184A085.100-3,LIA_1184A085.100-3,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-4,online,LIA_1184A085.100-4,LIA_1184A085.100-4,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-5,online,LIA_1184A085.100-5,LIA_1184A085.100-5,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-6,online,LIA_1184A085.100-6,LIA_1184A085.100-6,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-7,online,LIA_1184A085.100-7,LIA_1184A085.100-7,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:LIA_1184A085.100-8,online,LIA_1184A085.100-8,LIA_1184A085.100-8,,feed,,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
