old_product_id_to_delete,old_offer_id,correct_existing_product_id_to_keep,correct_offer_id,title,evidence,preview_status
online:pt:BR:OXV-3513694-39,OXV-3513694-39,online:pt:BR:OXV-3513694-39,OXV-3513694-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-395,OXV-3513694-395,online:pt:BR:OXV-3513694-395,OXV-3513694-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-40,OXV-3513694-40,online:pt:BR:OXV-3513694-40,OXV-3513694-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-405,OXV-3513694-405,online:pt:BR:OXV-3513694-405,OXV-3513694-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-415,OXV-3513694-415,online:pt:BR:OXV-3513694-415,OXV-3513694-415,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-42,OXV-3513694-42,online:pt:BR:OXV-3513694-42,OXV-3513694-42,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-425,OXV-3513694-425,online:pt:BR:OXV-3513694-425,OXV-3513694-425,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-43,OXV-3513694-43,online:pt:BR:OXV-3513694-43,OXV-3513694-43,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-435,OXV-3513694-435,online:pt:BR:OXV-3513694-435,OXV-3513694-435,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-3513694-44,OXV-3513694-44,online:pt:BR:OXV-3513694-44,OXV-3513694-44,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-35,OXV-7659742-35,online:pt:BR:OXV-7659742-35,OXV-7659742-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-355,OXV-7659742-355,online:pt:BR:OXV-7659742-355,OXV-7659742-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-36,OXV-7659742-36,online:pt:BR:OXV-7659742-36,OXV-7659742-36,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-37,OXV-7659742-37,online:pt:BR:OXV-7659742-37,OXV-7659742-37,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-375,OXV-7659742-375,online:pt:BR:OXV-7659742-375,OXV-7659742-375,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-38,OXV-7659742-38,online:pt:BR:OXV-7659742-38,OXV-7659742-38,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-39,OXV-7659742-39,online:pt:BR:OXV-7659742-39,OXV-7659742-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-395,OXV-7659742-395,online:pt:BR:OXV-7659742-395,OXV-7659742-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-40,OXV-7659742-40,online:pt:BR:OXV-7659742-40,OXV-7659742-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-405,OXV-7659742-405,online:pt:BR:OXV-7659742-405,OXV-7659742-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-415,OXV-7659742-415,online:pt:BR:OXV-7659742-415,OXV-7659742-415,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-42,OXV-7659742-42,online:pt:BR:OXV-7659742-42,OXV-7659742-42,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-425,OXV-7659742-425,online:pt:BR:OXV-7659742-425,OXV-7659742-425,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-43,OXV-7659742-43,online:pt:BR:OXV-7659742-43,OXV-7659742-43,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-435,OXV-7659742-435,online:pt:BR:OXV-7659742-435,OXV-7659742-435,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-7659742-44,OXV-7659742-44,online:pt:BR:OXV-7659742-44,OXV-7659742-44,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-35,OXV-8554206-35,online:pt:BR:OXV-8554206-35,OXV-8554206-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-355,OXV-8554206-355,online:pt:BR:OXV-8554206-355,OXV-8554206-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-36,OXV-8554206-36,online:pt:BR:OXV-8554206-36,OXV-8554206-36,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-37,OXV-8554206-37,online:pt:BR:OXV-8554206-37,OXV-8554206-37,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-375,OXV-8554206-375,online:pt:BR:OXV-8554206-375,OXV-8554206-375,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-38,OXV-8554206-38,online:pt:BR:OXV-8554206-38,OXV-8554206-38,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-39,OXV-8554206-39,online:pt:BR:OXV-8554206-39,OXV-8554206-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-395,OXV-8554206-395,online:pt:BR:OXV-8554206-395,OXV-8554206-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-40,OXV-8554206-40,online:pt:BR:OXV-8554206-40,OXV-8554206-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-405,OXV-8554206-405,online:pt:BR:OXV-8554206-405,OXV-8554206-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-415,OXV-8554206-415,online:pt:BR:OXV-8554206-415,OXV-8554206-415,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-42,OXV-8554206-42,online:pt:BR:OXV-8554206-42,OXV-8554206-42,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-425,OXV-8554206-425,online:pt:BR:OXV-8554206-425,OXV-8554206-425,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-43,OXV-8554206-43,online:pt:BR:OXV-8554206-43,OXV-8554206-43,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-435,OXV-8554206-435,online:pt:BR:OXV-8554206-435,OXV-8554206-435,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:OXV-8554206-44,OXV-8554206-44,online:pt:BR:OXV-8554206-44,OXV-8554206-44,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0260062-L,PAC-0260062-L,online:pt:BR:PAC-0260062-L,PAC-0260062-L,Camiseta Pace Double Satire Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0260062-M,PAC-0260062-M,online:pt:BR:PAC-0260062-M,PAC-0260062-M,Camiseta Pace Double Satire Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0260062-S,PAC-0260062-S,online:pt:BR:PAC-0260062-S,PAC-0260062-S,Camiseta Pace Double Satire Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0260062-XL,PAC-0260062-XL,online:pt:BR:PAC-0260062-XL,PAC-0260062-XL,Camiseta Pace Double Satire Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0379230-L,PAC-0379230-L,online:pt:BR:PAC-0379230-L,PAC-0379230-L,Camiseta Pace PRB Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0379230-M,PAC-0379230-M,online:pt:BR:PAC-0379230-M,PAC-0379230-M,Camiseta Pace PRB Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-0379230-S,PAC-0379230-S,online:pt:BR:PAC-0379230-S,PAC-0379230-S,Camiseta Pace PRB Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1197278-L,PAC-1197278-L,online:pt:BR:PAC-1197278-L,PAC-1197278-L,Camiseta Pace Buero Washed Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1197278-M,PAC-1197278-M,online:pt:BR:PAC-1197278-M,PAC-1197278-M,Camiseta Pace Buero Washed Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1197278-S,PAC-1197278-S,online:pt:BR:PAC-1197278-S,PAC-1197278-S,Camiseta Pace Buero Washed Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1197278-XL,PAC-1197278-XL,online:pt:BR:PAC-1197278-XL,PAC-1197278-XL,Camiseta Pace Buero Washed Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1571806-L,PAC-1571806-L,online:pt:BR:PAC-1571806-L,PAC-1571806-L,Camiseta Pace Fold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1571806-M,PAC-1571806-M,online:pt:BR:PAC-1571806-M,PAC-1571806-M,Camiseta Pace Fold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1571806-XL,PAC-1571806-XL,online:pt:BR:PAC-1571806-XL,PAC-1571806-XL,Camiseta Pace Fold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1604574-L,PAC-1604574-L,online:pt:BR:PAC-1604574-L,PAC-1604574-L,Camiseta Pace Fold Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1604574-M,PAC-1604574-M,online:pt:BR:PAC-1604574-M,PAC-1604574-M,Camiseta Pace Fold Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1604574-XL,PAC-1604574-XL,online:pt:BR:PAC-1604574-XL,PAC-1604574-XL,Camiseta Pace Fold Preta,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1936990-L,PAC-1936990-L,online:pt:BR:PAC-1936990-L,PAC-1936990-L,Camiseta Pace Principles Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1936990-M,PAC-1936990-M,online:pt:BR:PAC-1936990-M,PAC-1936990-M,Camiseta Pace Principles Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-1936990-S,PAC-1936990-S,online:pt:BR:PAC-1936990-S,PAC-1936990-S,Camiseta Pace Principles Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-3039582-OS,PAC-3039582-OS,online:pt:BR:PAC-3039582-OS,PAC-3039582-OS,Bolsa Pace Code Pro Leather Fold Bag Black,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-4280798-L,PAC-4280798-L,online:pt:BR:PAC-4280798-L,PAC-4280798-L,Camiseta Pace Locker Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-4280798-M,PAC-4280798-M,online:pt:BR:PAC-4280798-M,PAC-4280798-M,Camiseta Pace Locker Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-4280798-S,PAC-4280798-S,online:pt:BR:PAC-4280798-S,PAC-4280798-S,Camiseta Pace Locker Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-4541918-S,PAC-4541918-S,online:pt:BR:PAC-4541918-S,PAC-4541918-S,Moletom Pace Crewneck Stone Washed Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-4596958-L,PAC-4596958-L,online:pt:BR:PAC-4596958-L,PAC-4596958-L,Camiseta Pace Locker Stoned Washed Black,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-4596958-M,PAC-4596958-M,online:pt:BR:PAC-4596958-M,PAC-4596958-M,Camiseta Pace Locker Stoned Washed Black,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5083486-L,PAC-5083486-L,online:pt:BR:PAC-5083486-L,PAC-5083486-L,Regata Pace Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5083486-M,PAC-5083486-M,online:pt:BR:PAC-5083486-M,PAC-5083486-M,Regata Pace Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5083486-S,PAC-5083486-S,online:pt:BR:PAC-5083486-S,PAC-5083486-S,Regata Pace Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5083486-XS,PAC-5083486-XS,online:pt:BR:PAC-5083486-XS,PAC-5083486-XS,Regata Pace Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5149022-G,PAC-5149022-G,online:pt:BR:PAC-5149022-G,PAC-5149022-G,Regata Pace Waffle Knit Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5149022-M,PAC-5149022-M,online:pt:BR:PAC-5149022-M,PAC-5149022-M,Regata Pace Waffle Knit Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5149022-S,PAC-5149022-S,online:pt:BR:PAC-5149022-S,PAC-5149022-S,Regata Pace Waffle Knit Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5149022-XS,PAC-5149022-XS,online:pt:BR:PAC-5149022-XS,PAC-5149022-XS,Regata Pace Waffle Knit Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5181790-L,PAC-5181790-L,online:pt:BR:PAC-5181790-L,PAC-5181790-L,Camiseta Manga Longa Pace Relaxed Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5181790-M,PAC-5181790-M,online:pt:BR:PAC-5181790-M,PAC-5181790-M,Camiseta Manga Longa Pace Relaxed Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5181790-S,PAC-5181790-S,online:pt:BR:PAC-5181790-S,PAC-5181790-S,Camiseta Manga Longa Pace Relaxed Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5247326-S,PAC-5247326-S,online:pt:BR:PAC-5247326-S,PAC-5247326-S,Camiseta Pace Waffle Knit Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5857246-L,PAC-5857246-L,online:pt:BR:PAC-5857246-L,PAC-5857246-L,Camiseta Pace Patavision Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5857246-M,PAC-5857246-M,online:pt:BR:PAC-5857246-M,PAC-5857246-M,Camiseta Pace Patavision Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-5857246-S,PAC-5857246-S,online:pt:BR:PAC-5857246-S,PAC-5857246-S,Camiseta Pace Patavision Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-6023262-L,PAC-6023262-L,online:pt:BR:PAC-6023262-L,PAC-6023262-L,Regata Pace Pattent Dark Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-6023262-M,PAC-6023262-M,online:pt:BR:PAC-6023262-M,PAC-6023262-M,Regata Pace Pattent Dark Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-6023262-S,PAC-6023262-S,online:pt:BR:PAC-6023262-S,PAC-6023262-S,Regata Pace Pattent Dark Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8218078-L,PAC-8218078-L,online:pt:BR:PAC-8218078-L,PAC-8218078-L,Camiseta Pace Ex-In Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8218078-M,PAC-8218078-M,online:pt:BR:PAC-8218078-M,PAC-8218078-M,Camiseta Pace Ex-In Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8218078-XL,PAC-8218078-XL,online:pt:BR:PAC-8218078-XL,PAC-8218078-XL,Camiseta Pace Ex-In Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8316382-L,PAC-8316382-L,online:pt:BR:PAC-8316382-L,PAC-8316382-L,Moletom Pace Uniforma Zip Stone Navy Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8316382-M,PAC-8316382-M,online:pt:BR:PAC-8316382-M,PAC-8316382-M,Moletom Pace Uniforma Zip Stone Navy Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8381918-L,PAC-8381918-L,online:pt:BR:PAC-8381918-L,PAC-8381918-L,Moletom Pace Uniforma Zip Stone Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8381918-M,PAC-8381918-M,online:pt:BR:PAC-8381918-M,PAC-8381918-M,Moletom Pace Uniforma Zip Stone Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8414686-L,PAC-8414686-L,online:pt:BR:PAC-8414686-L,PAC-8414686-L,Moletom Pace Uniforma Stone Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8414686-M,PAC-8414686-M,online:pt:BR:PAC-8414686-M,PAC-8414686-M,Moletom Pace Uniforma Stone Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8414686-XL,PAC-8414686-XL,online:pt:BR:PAC-8414686-XL,PAC-8414686-XL,Moletom Pace Uniforma Stone Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8544990-38,PAC-8544990-38,online:pt:BR:PAC-8544990-38,PAC-8544990-38,Calça Pace Milli Cargo Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8544990-40,PAC-8544990-40,online:pt:BR:PAC-8544990-40,PAC-8544990-40,Calça Pace Milli Cargo Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8544990-42,PAC-8544990-42,online:pt:BR:PAC-8544990-42,PAC-8544990-42,Calça Pace Milli Cargo Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8544990-44,PAC-8544990-44,online:pt:BR:PAC-8544990-44,PAC-8544990-44,Calça Pace Milli Cargo Azul Marinho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8676062-40,PAC-8676062-40,online:pt:BR:PAC-8676062-40,PAC-8676062-40,Shorts Pace Midmasa Tailored Charcoal,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8676062-42,PAC-8676062-42,online:pt:BR:PAC-8676062-42,PAC-8676062-42,Shorts Pace Midmasa Tailored Charcoal,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8762078-L,PAC-8762078-L,online:pt:BR:PAC-8762078-L,PAC-8762078-L,Camiseta Pace Less Is Less Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8762078-M,PAC-8762078-M,online:pt:BR:PAC-8762078-M,PAC-8762078-M,Camiseta Pace Less Is Less Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:PAC-8762078-S,PAC-8762078-S,online:pt:BR:PAC-8762078-S,PAC-8762078-S,Camiseta Pace Less Is Less Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
