old_product_id,old_offer_id,new_product_id,new_offer_id,title,resolution_reason,execution_status,insert_status,delete_status,error_class
online:pt:BR:FZ5251 001-3,FZ5251 001-3,online:pt:BR:FZ5251001-3,FZ5251001-3,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5251 001-4,FZ5251 001-4,online:pt:BR:FZ5251001-4,FZ5251001-4,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5251 001-5,FZ5251 001-5,online:pt:BR:FZ5251001-5,FZ5251001-5,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5251 001-6,FZ5251 001-6,online:pt:BR:FZ5251001-6,FZ5251001-6,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5251 001-7,FZ5251 001-7,online:pt:BR:FZ5251001-7,FZ5251001-7,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5251 001-8,FZ5251 001-8,online:pt:BR:FZ5251001-8,FZ5251001-8,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5251 001-9,FZ5251 001-9,online:pt:BR:FZ5251001-9,FZ5251001-9,Tênis Nike Sb Dunk Low x Rayssa Leal Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5897-34,FZ5897-34,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-35,FZ5897-35,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-36,FZ5897-36,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-37,FZ5897-37,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-38,FZ5897-38,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-39,FZ5897-39,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-4,FZ5897-4,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-40,FZ5897-40,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-40.5,FZ5897-40.5,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-41,FZ5897-41,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-42,FZ5897-42,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-42.5,FZ5897-42.5,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-43,FZ5897-43,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-45,FZ5897-45,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-451,FZ5897-451,,,Tênis Yeezy Slide Boné Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:FZ5897-452,FZ5897-452,online:pt:BR:FZ5897,FZ5897,Tênis Yeezy Slide Boné Branco,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5897-453,FZ5897-453,online:pt:BR:FZ5897,FZ5897,Tênis Yeezy Slide Boné Branco,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5897-454,FZ5897-454,online:pt:BR:FZ5897,FZ5897,Tênis Yeezy Slide Boné Branco,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5897-455,FZ5897-455,online:pt:BR:FZ5897,FZ5897,Tênis Yeezy Slide Boné Branco,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:FZ5897-456,FZ5897-456,online:pt:BR:FZ5897,FZ5897,Tênis Yeezy Slide Boné Branco,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-14,GW1931-14,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-15,GW1931-15,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-16,GW1931-16,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-18,GW1931-18,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-19,GW1931-19,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-20,GW1931-20,online:pt:BR:GW1931,GW1931,Tênis Yeezy Slide Ochre Marrom,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-22,GW1931-22,online:pt:BR:GW1931,GW1931,Tênis Yeezy Slide Ochre Marrom,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-23,GW1931-23,online:pt:BR:GW1931,GW1931,Tênis Yeezy Slide Ochre Marrom,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-24,GW1931-24,online:pt:BR:GW1931,GW1931,Tênis Yeezy Slide Ochre Marrom,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-25,GW1931-25,online:pt:BR:GW1931,GW1931,Tênis Yeezy Slide Ochre Marrom,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-26,GW1931-26,online:pt:BR:GW1931,GW1931,Tênis Yeezy Slide Ochre Marrom,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GW1931-34,GW1931-34,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-34.5,GW1931-34.5,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-35,GW1931-35,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-36,GW1931-36,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-37,GW1931-37,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-38,GW1931-38,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-39,GW1931-39,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-40,GW1931-40,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-40.5,GW1931-40.5,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-41,GW1931-41,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-42,GW1931-42,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-43,GW1931-43,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-44,GW1931-44,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GW1931-45,GW1931-45,,,Tênis Yeezy Slide Ochre Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-11,GX4472-11,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-12,GX4472-12,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-14,GX4472-14,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-15,GX4472-15,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-16,GX4472-16,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-19,GX4472-19,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-20,GX4472-20,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-21,GX4472-21,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-22,GX4472-22,online:pt:BR:GX4472,GX4472,Tênis Yeezy Foam Runner Stone Sage Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GX4472-23,GX4472-23,online:pt:BR:GX4472,GX4472,Tênis Yeezy Foam Runner Stone Sage Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GX4472-24,GX4472-24,online:pt:BR:GX4472,GX4472,Tênis Yeezy Foam Runner Stone Sage Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GX4472-25,GX4472-25,online:pt:BR:GX4472,GX4472,Tênis Yeezy Foam Runner Stone Sage Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GX4472-26,GX4472-26,online:pt:BR:GX4472,GX4472,Tênis Yeezy Foam Runner Stone Sage Bege,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:GX4472-34,GX4472-34,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-34.5,GX4472-34.5,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-35,GX4472-35,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-36,GX4472-36,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-37,GX4472-37,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-38,GX4472-38,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-39,GX4472-39,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-40,GX4472-40,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-40.5,GX4472-40.5,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-41,GX4472-41,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-42,GX4472-42,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-42.5,GX4472-42.5,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GX4472-43,GX4472-43,,,Tênis Yeezy Foam Runner Stone Sage Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:GY0042,GY0042,,,Tênis Adidas Campus 00s Crystal White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:HF3144 100-1,HF3144 100-1,online:pt:BR:HF3144100-1,HF3144100-1,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-10,HF3144 100-10,online:pt:BR:HF3144100-10,HF3144100-10,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-11,HF3144 100-11,online:pt:BR:HF3144100-11,HF3144100-11,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-2,HF3144 100-2,online:pt:BR:HF3144100-2,HF3144100-2,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-3,HF3144 100-3,online:pt:BR:HF3144100-3,HF3144100-3,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-4,HF3144 100-4,online:pt:BR:HF3144100-4,HF3144100-4,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-5,HF3144 100-5,online:pt:BR:HF3144100-5,HF3144100-5,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-6,HF3144 100-6,online:pt:BR:HF3144100-6,HF3144100-6,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-7,HF3144 100-7,online:pt:BR:HF3144100-7,HF3144100-7,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-8,HF3144 100-8,online:pt:BR:HF3144100-8,HF3144100-8,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF3144 100-9,HF3144 100-9,online:pt:BR:HF3144100-9,HF3144100-9,Tênis Nike Air Jordan 1 Low Og Year of Snake 2025 Cinza,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HF8828100,HF8828100,,,Tênis Nike Air Jordan 1 Low x Paris Saint Germain Sail and Off Noir Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:HP4540,HP4540,online:pt:BR:HP4540-12,HP4540-12,Tênis Yeezy Boost 350 V2 Onyx Preto,single_product_sku_prefix,target_already_exists_preserved_old_still_present,not_attempted,not_attempted,
online:pt:BR:HP7870-7,HP7870-7,,,Tênis Yeezy Boost 350 V2 Slate Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:HV5980 231-1,HV5980 231-1,online:pt:BR:HV5980231-1,HV5980231-1,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-2,HV5980 231-2,online:pt:BR:HV5980231-2,HV5980231-2,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-3,HV5980 231-3,online:pt:BR:HV5980231-3,HV5980231-3,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-4,HV5980 231-4,online:pt:BR:HV5980231-4,HV5980231-4,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-5,HV5980 231-5,online:pt:BR:HV5980231-5,HV5980231-5,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-6,HV5980 231-6,online:pt:BR:HV5980231-6,HV5980231-6,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-7,HV5980 231-7,online:pt:BR:HV5980231-7,HV5980231-7,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:HV5980 231-8,HV5980 231-8,online:pt:BR:HV5980231-8,HV5980231-8,Tênis Nike Dunk Low Year of The Snake 2025 Verde,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:ID0444,ID0444,online:pt:BR:ID0444-1,ID0444-1,Tênis adidas Sambae x KSENIASCHNAIDER Black Multicolor Colorido,single_product_sku_prefix,target_already_exists_preserved_old_still_present,not_attempted,not_attempted,
online:pt:BR:ID2056-2,ID2056-2,,,Tênis adidas Samba Og Night Navy Gum Azul Marinho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-1,ID4133-1,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-10,ID4133-10,online:pt:BR:ID4133,ID4133,Tênis Yeezy Slide Azure Azul,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:ID4133-11,ID4133-11,online:pt:BR:ID4133,ID4133,Tênis Yeezy Slide Azure Azul,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:ID4133-12,ID4133-12,online:pt:BR:ID4133,ID4133,Tênis Yeezy Slide Azure Azul,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:ID4133-13,ID4133-13,online:pt:BR:ID4133,ID4133,Tênis Yeezy Slide Azure Azul,link_variant_to_shopify_sku,applied_insert_new_delete_old_verified,ok,ok,
online:pt:BR:ID4133-2,ID4133-2,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-3,ID4133-3,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-4,ID4133-4,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-5,ID4133-5,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-6,ID4133-6,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-7,ID4133-7,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-8,ID4133-8,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID4133-9,ID4133-9,,,Tênis Yeezy Slide Azure Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ID9065,ID9065,,,Tênis adidas Samba x Humanrace Core Black Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IE1058-3,IE1058-3,,,"Tênis adidas Gazelle Indor ""Beam Pink Solar Red"" Rosa",no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IE1058-4,IE1058-4,,,"Tênis adidas Gazelle Indor ""Beam Pink Solar Red"" Rosa",no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IE5836-6,IE5836-6,,,"Tênis adidas Samba OG ""Core Black Wonder"" White Preto",no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IE5836-7,IE5836-7,,,"Tênis adidas Samba OG ""Core Black Wonder"" White Preto",no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IG2088-2,IG2088-2,,,Tênis adidas Samba x Humanrace Navy Aluminum Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IH2610,IH2610,,,Tênis adidas Handball Spezial Sporty & Rich Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IH3144,IH3144,,,Tênis adidas Gazelle x Clot By Edison Chen Halo Ivory Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IH3719,IH3719,,,Tênis adidas Gazelle Indoor x Clot by Edison Chen Off White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IH4769,IH4769,,,Tênis adidas Gazelle Indoor Alumina Black Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:IH4823,IH4823,,,Tênis adidas SL 72 RS Cloud White Core Black Spark Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JQ1687,JQ1687,,,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-0696926-OS,JRD-0696926-OS,,,Tênis Nike Air Jordan 1 Low Cardinal Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-1980638-38,JRD-1980638-38,,,Tênis Nike Air Jordan 1 Mid 'Canyon Rust' Multicolor,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-34,JRD-5205470-34,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-35,JRD-5205470-35,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-36,JRD-5205470-36,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-37,JRD-5205470-37,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-38,JRD-5205470-38,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-39,JRD-5205470-39,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-40,JRD-5205470-40,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-405,JRD-5205470-405,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-41,JRD-5205470-41,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-42,JRD-5205470-42,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-43,JRD-5205470-43,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-5205470-44,JRD-5205470-44,,,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-34,JRD-7404126-34,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-35,JRD-7404126-35,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-36,JRD-7404126-36,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
