product_id,offer_id,title,priority,bucket,execution_status,delete_status,verified_absent_live,error_class
online:pt:BR:LIA_1201B020-100-43,LIA_1201B020-100-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1201B020-100-44,LIA_1201B020-100-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-37,LIA_1203B011-100-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-38,LIA_1203B011-100-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-39,LIA_1203B011-100-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-40,LIA_1203B011-100-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-41,LIA_1203B011-100-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-42,LIA_1203B011-100-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-43,LIA_1203B011-100-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_1203B011-100-44,LIA_1203B011-100-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_125AS254481F-1,LIA_125AS254481F-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_125AS254481F-2,LIA_125AS254481F-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_125AS254481F-3,LIA_125AS254481F-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_125AS254481F-4,LIA_125AS254481F-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_125AS254481F-5,LIA_125AS254481F-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-1,LIA_2000415173436-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-10,LIA_2000415173436-10,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-2,LIA_2000415173436-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-3,LIA_2000415173436-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-4,LIA_2000415173436-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-5,LIA_2000415173436-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-6,LIA_2000415173436-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-7,LIA_2000415173436-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-8,LIA_2000415173436-8,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_2000415173436-9,LIA_2000415173436-9,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3561,LIA_3561,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846-19-1,LIA_398846-19-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846-19-2,LIA_398846-19-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846-19-3,LIA_398846-19-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846-19-4,LIA_398846-19-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846-19-5,LIA_398846-19-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846-19-6,LIA_398846-19-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846_18-1,LIA_398846_18-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846_18-2,LIA_398846_18-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846_18-3,LIA_398846_18-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846_18-4,LIA_398846_18-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846_18-5,LIA_398846_18-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_398846_18-6,LIA_398846_18-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-38,LIA_3MG10844970-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-39,LIA_3MG10844970-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-40,LIA_3MG10844970-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-41,LIA_3MG10844970-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-42,LIA_3MG10844970-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-43,LIA_3MG10844970-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3MG10844970-44,LIA_3MG10844970-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-1,LIA_3WF30600299-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-2,LIA_3WF30600299-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-3,LIA_3WF30600299-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-4,LIA_3WF30600299-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-5,LIA_3WF30600299-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-6,LIA_3WF30600299-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30600299-7,LIA_3WF30600299-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-1,LIA_3WF30604724-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-10,LIA_3WF30604724-10,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-11,LIA_3WF30604724-11,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-2,LIA_3WF30604724-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-3,LIA_3WF30604724-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-4,LIA_3WF30604724-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-5,LIA_3WF30604724-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-6,LIA_3WF30604724-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-7,LIA_3WF30604724-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-8,LIA_3WF30604724-8,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_3WF30604724-9,LIA_3WF30604724-9,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-34,LIA_407840-02-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-35,LIA_407840-02-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-36,LIA_407840-02-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-37,LIA_407840-02-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-38,LIA_407840-02-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-39,LIA_407840-02-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-40,LIA_407840-02-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-41,LIA_407840-02-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-42,LIA_407840-02-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-43,LIA_407840-02-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_407840-02-44,LIA_407840-02-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150233_0090_356-1,LIA_4150233_0090_356-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150233_0090_356-2,LIA_4150233_0090_356-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150233_0090_356-3,LIA_4150233_0090_356-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150233_0090_356-4,LIA_4150233_0090_356-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_0121_412-1,LIA_4150234_0121_412-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_0121_412-2,LIA_4150234_0121_412-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_0121_412-3,LIA_4150234_0121_412-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_0121_412-4,LIA_4150234_0121_412-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_3581_412-1,LIA_4150234_3581_412-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_3581_412-2,LIA_4150234_3581_412-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_3581_412-3,LIA_4150234_3581_412-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150234_3581_412-4,LIA_4150234_3581_412-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150235_0076_390-1,LIA_4150235_0076_390-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150235_0076_390-2,LIA_4150235_0076_390-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150235_0076_390-3,LIA_4150235_0076_390-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_4150235_0076_390-4,LIA_4150235_0076_390-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387110,LIA_43774078387110,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387120,LIA_43774078387120,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387130,LIA_43774078387130,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387140,LIA_43774078387140,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387150,LIA_43774078387150,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387160,LIA_43774078387160,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387170,LIA_43774078387170,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387680,LIA_43774078387680,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387690,LIA_43774078387690,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387700,LIA_43774078387700,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387710,LIA_43774078387710,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387720,LIA_43774078387720,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387730,LIA_43774078387730,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078387740,LIA_43774078387740,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389050,LIA_43774078389050,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389060,LIA_43774078389060,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389070,LIA_43774078389070,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389080,LIA_43774078389080,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389090,LIA_43774078389090,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389100,LIA_43774078389100,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389110,LIA_43774078389110,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078389120,LIA_43774078389120,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390300,LIA_43774078390300,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390310,LIA_43774078390310,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390320,LIA_43774078390320,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390330,LIA_43774078390330,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390340,LIA_43774078390340,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390350,LIA_43774078390350,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390360,LIA_43774078390360,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078390370,LIA_43774078390370,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391660,LIA_43774078391660,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391670,LIA_43774078391670,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391680,LIA_43774078391680,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391690,LIA_43774078391690,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391700,LIA_43774078391700,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391710,LIA_43774078391710,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391720,LIA_43774078391720,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_43774078391730,LIA_43774078391730,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5209-1,LIA_5209-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5362-1,LIA_5362-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5362-2,LIA_5362-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5362-3,LIA_5362-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5389-1,LIA_5389-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5389-2,LIA_5389-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_5389-3,LIA_5389-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_553560118-1,LIA_553560118-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_553560800-1,LIA_553560800-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-1,LIA_A15FW740-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-10,LIA_A15FW740-10,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-11,LIA_A15FW740-11,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-2,LIA_A15FW740-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-3,LIA_A15FW740-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-4,LIA_A15FW740-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-5,LIA_A15FW740-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-6,LIA_A15FW740-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-7,LIA_A15FW740-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-8,LIA_A15FW740-8,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_A15FW740-9,LIA_A15FW740-9,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-34,LIA_AA3834-100-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-35,LIA_AA3834-100-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-36,LIA_AA3834-100-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-37,LIA_AA3834-100-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-38,LIA_AA3834-100-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-39,LIA_AA3834-100-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-40,LIA_AA3834-100-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-41,LIA_AA3834-100-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-42,LIA_AA3834-100-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-43,LIA_AA3834-100-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-44,LIA_AA3834-100-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-45,LIA_AA3834-100-45,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AA3834-100-46,LIA_AA3834-100-46,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-34,LIA_AR3566-200-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-35,LIA_AR3566-200-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-36,LIA_AR3566-200-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-37,LIA_AR3566-200-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-38,LIA_AR3566-200-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-39,LIA_AR3566-200-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-40,LIA_AR3566-200-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-41,LIA_AR3566-200-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-200-42,LIA_AR3566-200-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-34,LIA_AR3566-401-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-35,LIA_AR3566-401-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-36,LIA_AR3566-401-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-37,LIA_AR3566-401-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-38,LIA_AR3566-401-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-39,LIA_AR3566-401-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-40,LIA_AR3566-401-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-41,LIA_AR3566-401-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AR3566-401-42,LIA_AR3566-401-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-34,LIA_AV3594-104-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-35,LIA_AV3594-104-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-36,LIA_AV3594-104-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-37,LIA_AV3594-104-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-38,LIA_AV3594-104-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-39,LIA_AV3594-104-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-40,LIA_AV3594-104-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-41,LIA_AV3594-104-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3594-104-42,LIA_AV3594-104-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3595-004-38,LIA_AV3595-004-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3595-004-39,LIA_AV3595-004-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_AV3595-004-40,LIA_AV3595-004-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
