product_id,offer_id,title,brand,current_googleProductCategory,current_productTypes,suggested_googleProductCategory,suggested_productTypes,evidence,selected_for_apply
online:pt:BR:DH3227109,DH3227109,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227110,DH3227110,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227111,DH3227111,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227112,DH3227112,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227113,DH3227113,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227114,DH3227114,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227115,DH3227115,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DH3227116,DH3227116,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-1,FD4810010-1,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-10,FD4810010-10,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-11,FD4810010-11,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-2,FD4810010-2,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-3,FD4810010-3,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-4,FD4810010-4,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-5,FD4810010-5,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-6,FD4810010-6,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-7,FD4810010-7,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-8,FD4810010-8,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FD4810010-9,FD4810010-9,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:dz5485-402,dz5485-402,Tênis Nike Air Jordan 1 Retro High OG 'UNC Reimagined' Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-1,DB4612-100-1,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-10,DB4612-100-10,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-11,DB4612-100-11,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-2,DB4612-100-2,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-3,DB4612-100-3,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-4,DB4612-100-4,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-5,DB4612-100-5,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-6,DB4612-100-6,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-7,DB4612-100-7,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-8,DB4612-100-8,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DB4612-100-9,DB4612-100-9,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390000,43774078390000,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390010,43774078390010,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390020,43774078390020,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390030,43774078390030,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390040,43774078390040,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390050,43774078390050,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390060,43774078390060,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390070,43774078390070,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390080,43774078390080,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390090,43774078390090,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390100,43774078390100,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:43774078390110,43774078390110,Tênis Nike Air Jordan 1 Retro Low Fragment Design x Travis Scott Couro Branco Preto Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-1,IH2309-500-1,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-10,IH2309-500-10,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-11,IH2309-500-11,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-12,IH2309-500-12,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-2,IH2309-500-2,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-3,IH2309-500-3,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-4,IH2309-500-4,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-5,IH2309-500-5,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-6,IH2309-500-6,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-7,IH2309-500-7,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-8,IH2309-500-8,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH2309-500-9,IH2309-500-9,Tênis Nike Air Jordan 1 Retro Low OG Zion Williamson Voodoo Alternate Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866104,DM7866104,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866105,DM7866105,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866106,DM7866106,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866107,DM7866107,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866108,DM7866108,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866109,DM7866109,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:DM7866110,DM7866110,Tênis Nike Air Jordan 1 x Travis Scott Retro Low OG SP Nike Sail Military Blue Couro,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-1,IB8967-004-1,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-2,IB8967-004-2,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-3,IB8967-004-3,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-4,IB8967-004-4,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-5,IB8967-004-5,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-6,IB8967-004-6,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB8967-004-7,IB8967-004-7,Tênis Nike Air Jordan 3 OG Rare Air Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-1,FV5029-200-1,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-2,FV5029-200-2,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-3,FV5029-200-3,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-4,FV5029-200-4,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-5,FV5029-200-5,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-6,FV5029-200-6,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-200-7,FV5029-200-7,Tênis Nike Air Jordan 4 Cave Stone and Black Marrom,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-37,FV5029-010-37,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-38,FV5029-010-38,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-39,FV5029-010-39,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-40,FV5029-010-40,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-41,FV5029-010-41,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-42,FV5029-010-42,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-43,FV5029-010-43,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:FV5029-010-44,FV5029-010-44,Tênis Nike Air Jordan 4 Retro 'Black Cat' Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-1,HV0823-100-1,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-2,HV0823-100-2,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-3,HV0823-100-3,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-4,HV0823-100-4,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-5,HV0823-100-5,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-6,HV0823-100-6,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-7,HV0823-100-7,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-8,HV0823-100-8,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:HV0823-100-9,HV0823-100-9,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:fv5029-100,fv5029-100,Tênis Nike Air Jordan 4 Retro OG Nike White Cement Couro Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-1,IB1519-200-1,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-10,IB1519-200-10,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-11,IB1519-200-11,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-2,IB1519-200-2,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-3,IB1519-200-3,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-4,IB1519-200-4,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-5,IB1519-200-5,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-6,IB1519-200-6,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-7,IB1519-200-7,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-8,IB1519-200-8,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IB1519-200-9,IB1519-200-9,Tênis Nike Air Jordan 4 Retro OG SP Undefeated (2025) Verde,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-34,IH7971-001-34,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-35,IH7971-001-35,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-36,IH7971-001-36,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-37,IH7971-001-37,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-38,IH7971-001-38,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-39,IH7971-001-39,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-40,IH7971-001-40,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-41,IH7971-001-41,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-42,IH7971-001-42,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-43,IH7971-001-43,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IH7971-001-44,IH7971-001-44,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-34,IQ8601-001-34,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-35,IQ8601-001-35,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-36,IQ8601-001-36,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-37,IQ8601-001-37,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-38,IQ8601-001-38,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-39,IQ8601-001-39,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-40,IQ8601-001-40,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-41,IQ8601-001-41,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-42,IQ8601-001-42,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-43,IQ8601-001-43,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:IQ8601-001-44,IQ8601-001-44,Tênis Nike Air Liquid Max x Fragment Design Black Anthracite Preto,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:II7055-800-38,II7055-800-38,Tênis Nike Air Max 1 x Patta Hyper Crimson Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:II7055-800-39,II7055-800-39,Tênis Nike Air Max 1 x Patta Hyper Crimson Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
online:pt:BR:II7055-800-40,II7055-800-40,Tênis Nike Air Max 1 x Patta Hyper Crimson Branco,,,[],Apparel & Accessories > Shoes,"[""Calçados""]",title sneaker-shoe/model token,False
