priority,product_id,offer_id,reconciliation_offer_id,channel,title,action,reason,has_online_counterpart,has_local_counterpart,matches_shopify_sku,matches_shopify_variant_id,approval_status
P1,local:pt:BR:LIA_ALO-1465950-OS,LIA_ALO-1465950-OS,ALO-1465950-OS,local,Boné Alo Yoga Off-Duty Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-34,LIA_ALO-2441950-34,ALO-2441950-34,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-35,LIA_ALO-2441950-35,ALO-2441950-35,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-36,LIA_ALO-2441950-36,ALO-2441950-36,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-37,LIA_ALO-2441950-37,ALO-2441950-37,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-38,LIA_ALO-2441950-38,ALO-2441950-38,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-39,LIA_ALO-2441950-39,ALO-2441950-39,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-40,LIA_ALO-2441950-40,ALO-2441950-40,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-41,LIA_ALO-2441950-41,ALO-2441950-41,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-42,LIA_ALO-2441950-42,ALO-2441950-42,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-43,LIA_ALO-2441950-43,ALO-2441950-43,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-2441950-44,LIA_ALO-2441950-44,ALO-2441950-44,local,Tênis Alo Yoga Alo Runner Pink Rosa,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-3137118-OS,LIA_ALO-3137118-OS,ALO-3137118-OS,local,Boné Alo Yoga Off-Duty Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4485982-L,LIA_ALO-4485982-L,ALO-4485982-L,local,Calça Alo Yoga Accolade Straight Leg Gravel Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4485982-M,LIA_ALO-4485982-M,ALO-4485982-M,local,Calça Alo Yoga Accolade Straight Leg Gravel Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4485982-S,LIA_ALO-4485982-S,ALO-4485982-S,local,Calça Alo Yoga Accolade Straight Leg Gravel Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4485982-XS,LIA_ALO-4485982-XS,ALO-4485982-XS,local,Calça Alo Yoga Accolade Straight Leg Gravel Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4485982-XXS,LIA_ALO-4485982-XXS,ALO-4485982-XXS,local,Calça Alo Yoga Accolade Straight Leg Gravel Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4584286-L,LIA_ALO-4584286-L,ALO-4584286-L,local,Camiseta Manga Longa Alo Yoga Ribbed Mesmerize Mock Neck Ivory Creme,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4584286-M,LIA_ALO-4584286-M,ALO-4584286-M,local,Camiseta Manga Longa Alo Yoga Ribbed Mesmerize Mock Neck Ivory Creme,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4584286-S,LIA_ALO-4584286-S,ALO-4584286-S,local,Camiseta Manga Longa Alo Yoga Ribbed Mesmerize Mock Neck Ivory Creme,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4584286-XS,LIA_ALO-4584286-XS,ALO-4584286-XS,local,Camiseta Manga Longa Alo Yoga Ribbed Mesmerize Mock Neck Ivory Creme,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4584286-XXS,LIA_ALO-4584286-XXS,ALO-4584286-XXS,local,Camiseta Manga Longa Alo Yoga Ribbed Mesmerize Mock Neck Ivory Creme,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-4649822-OS,LIA_ALO-4649822-OS,ALO-4649822-OS,local,Meia Alo Yoga Throwback Barre Branca,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-9029342-M,LIA_ALO-9029342-M,ALO-9029342-M,local,Moletom De Capuchin Sweet Escape Zip Up,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-9507806-L,LIA_ALO-9507806-L,ALO-9507806-L,local,Calça Alo Yoga Airbrush High-Waist Heart Throb Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-9507806-M,LIA_ALO-9507806-M,ALO-9507806-M,local,Calça Alo Yoga Airbrush High-Waist Heart Throb Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-9507806-S,LIA_ALO-9507806-S,ALO-9507806-S,local,Calça Alo Yoga Airbrush High-Waist Heart Throb Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_ALO-9507806-XS,LIA_ALO-9507806-XS,ALO-9507806-XS,local,Calça Alo Yoga Airbrush High-Waist Heart Throb Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-6956510-OS,LIA_APH-6956510-OS,APH-6956510-OS,local,Boné Aphase Connect - Stoned Black Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-6989278-OS,LIA_APH-6989278-OS,APH-6989278-OS,local,Boné Aphase Twill Logo - Stoned Beige Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7054814-L,LIA_APH-7054814-L,APH-7054814-L,local,Polo Aphase Casual - Petroleum Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7054814-M,LIA_APH-7054814-M,APH-7054814-M,local,Polo Aphase Casual - Petroleum Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7054814-S,LIA_APH-7054814-S,APH-7054814-S,local,Polo Aphase Casual - Petroleum Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7054814-XL,LIA_APH-7054814-XL,APH-7054814-XL,local,Polo Aphase Casual - Petroleum Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7087582-L,LIA_APH-7087582-L,APH-7087582-L,local,Camisa Aphase Loose - Mottled Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7087582-M,LIA_APH-7087582-M,APH-7087582-M,local,Camisa Aphase Loose - Mottled Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7087582-XL,LIA_APH-7087582-XL,APH-7087582-XL,local,Camisa Aphase Loose - Mottled Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7120350-L,LIA_APH-7120350-L,APH-7120350-L,local,Camisa Aphase Check - Dark Blue Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7120350-M,LIA_APH-7120350-M,APH-7120350-M,local,Camisa Aphase Check - Dark Blue Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7120350-S,LIA_APH-7120350-S,APH-7120350-S,local,Camisa Aphase Check - Dark Blue Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7120350-XL,LIA_APH-7120350-XL,APH-7120350-XL,local,Camisa Aphase Check - Dark Blue Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7185886-XL,LIA_APH-7185886-XL,APH-7185886-XL,local,Shorts Aphase Minimal Track - Light Grey Cinza,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7218654-L,LIA_APH-7218654-L,APH-7218654-L,local,Shorts Aphase Relaxed - Stoned Black Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7218654-M,LIA_APH-7218654-M,APH-7218654-M,local,Shorts Aphase Relaxed - Stoned Black Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7218654-S,LIA_APH-7218654-S,APH-7218654-S,local,Shorts Aphase Relaxed - Stoned Black Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7218654-XL,LIA_APH-7218654-XL,APH-7218654-XL,local,Shorts Aphase Relaxed - Stoned Black Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7251422-S,LIA_APH-7251422-S,APH-7251422-S,local,Shorts Aphase Relaxed - Stoned Beige Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7251422-XL,LIA_APH-7251422-XL,APH-7251422-XL,local,Shorts Aphase Relaxed - Stoned Beige Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7284190-L,LIA_APH-7284190-L,APH-7284190-L,local,Calça Aphase Relaxed SweatPants - Stoned Beige Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_APH-7284190-XL,LIA_APH-7284190-XL,APH-7284190-XL,local,Calça Aphase Relaxed SweatPants - Stoned Beige Bege,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_BQ6817600,LIA_BQ6817600,BQ6817600,local,Tênis Nike SB Dunk Low Pro Chicago Vermelho,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CT5053001-37-1,LIA_CT5053001-37-1,CT5053001-37-1,local,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CT5053001-37-2,LIA_CT5053001-37-2,CT5053001-37-2,local,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CT5053001-37-3,LIA_CT5053001-37-3,CT5053001-37-3,local,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CT5053001-37-4,LIA_CT5053001-37-4,CT5053001-37-4,local,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CT5053001-37-5,LIA_CT5053001-37-5,CT5053001-37-5,local,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CT5053001-37-6,LIA_CT5053001-37-6,CT5053001-37-6,local,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CU17261002,LIA_CU17261002,CU17261002,local,Tênis Nike Dunk Low Kentucky Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CU17261003,LIA_CU17261003,CU17261003,local,Tênis Nike Dunk Low Kentucky Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CU1726100CU17261001,LIA_CU1726100CU17261001,CU1726100CU17261001,local,Tênis Nike Dunk Low Kentucky Azul,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CW1590-103,LIA_CW1590-103,CW1590-103,local,"Tênis Nike Dunk Low ""University Blue"" Azul",investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CZ0790001,LIA_CZ0790001,CZ0790001,local,Tênis Nike Air Jordan 1 Retro Low OG 'Black Cement' Preto,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_CZ8065 100-7,LIA_CZ8065 100-7,CZ8065 100-7,local,Tênis Nike Air Force 1 Low x Nocta 'Certified Lover Boy' Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-34,LIA_DA6672-100-34,DA6672-100-34,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-35,LIA_DA6672-100-35,DA6672-100-35,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-36,LIA_DA6672-100-36,DA6672-100-36,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-37,LIA_DA6672-100-37,DA6672-100-37,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-38,LIA_DA6672-100-38,DA6672-100-38,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-39,LIA_DA6672-100-39,DA6672-100-39,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-40,LIA_DA6672-100-40,DA6672-100-40,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-41,LIA_DA6672-100-41,DA6672-100-41,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-42,LIA_DA6672-100-42,DA6672-100-42,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-43,LIA_DA6672-100-43,DA6672-100-43,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-100-44,LIA_DA6672-100-44,DA6672-100-44,local,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-34,LIA_DA6672-200-34,DA6672-200-34,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-35,LIA_DA6672-200-35,DA6672-200-35,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-36,LIA_DA6672-200-36,DA6672-200-36,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-37,LIA_DA6672-200-37,DA6672-200-37,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-38,LIA_DA6672-200-38,DA6672-200-38,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-39,LIA_DA6672-200-39,DA6672-200-39,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-40,LIA_DA6672-200-40,DA6672-200-40,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-41,LIA_DA6672-200-41,DA6672-200-41,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-42,LIA_DA6672-200-42,DA6672-200-42,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-200-43,LIA_DA6672-200-43,DA6672-200-43,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
