product_id,offer_id,merchant_title,fresh_required_attrs,shopify_match,shopify_product_title,shopify_variant_title,shopify_tags_color,suggested_attributes,evidence,decision_state,apply_allowed_now
online:pt:BR:JR4790-36,JR4790-36,Tênis Adidas Tokyo MJ Core Black Cream White Gold Metallic Preto,color,True,"{""id"":15797341,""product_id"":800466,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48065122992350,""inventory_item_id"":50188158140638,""product_title"":null,""title"":""36"",""sku"":""JR4790-36"",""vendor"":null,""option1"":""36"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",36,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JR4790-37,JR4790-37,Tênis Adidas Tokyo MJ Core Black Cream White Gold Metallic Preto,color,True,"{""id"":15797342,""product_id"":800466,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48065123025118,""inventory_item_id"":50188158173406,""product_title"":null,""title"":""37"",""sku"":""JR4790-37"",""vendor"":null,""option1"":""37"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",37,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JR4790-38,JR4790-38,Tênis Adidas Tokyo MJ Core Black Cream White Gold Metallic Preto,color,True,"{""id"":15797343,""product_id"":800466,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48065123057886,""inventory_item_id"":50188158206174,""product_title"":null,""title"":""38"",""sku"":""JR4790-38"",""vendor"":null,""option1"":""38"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",38,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JR4790-39,JR4790-39,Tênis Adidas Tokyo MJ Core Black Cream White Gold Metallic Preto,color,True,"{""id"":15797344,""product_id"":800466,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48065123090654,""inventory_item_id"":50188158238942,""product_title"":null,""title"":""39"",""sku"":""JR4790-39"",""vendor"":null,""option1"":""39"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",39,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JR4790-40,JR4790-40,Tênis Adidas Tokyo MJ Core Black Cream White Gold Metallic Preto,color,True,"{""id"":15797345,""product_id"":800466,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48065123123422,""inventory_item_id"":50188158271710,""product_title"":null,""title"":""40"",""sku"":""JR4790-40"",""vendor"":null,""option1"":""40"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",40,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-1,MR530TA-1,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789913,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494433804510,""inventory_item_id"":48596645019870,""product_title"":null,""title"":""34"",""sku"":""MR530TA-1"",""vendor"":null,""option1"":""34"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":3,""barcode"":""6937110697988"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",34,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-2,MR530TA-2,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789914,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494433837278,""inventory_item_id"":48596645052638,""product_title"":null,""title"":""35"",""sku"":""MR530TA-2"",""vendor"":null,""option1"":""35"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":""0196432920310"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",35,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-3,MR530TA-3,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789915,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494433870046,""inventory_item_id"":48596645085406,""product_title"":null,""title"":""36"",""sku"":""MR530TA-3"",""vendor"":null,""option1"":""36"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":""0196432920327"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",36,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-4,MR530TA-4,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789916,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494433902814,""inventory_item_id"":48596645118174,""product_title"":null,""title"":""37"",""sku"":""MR530TA-4"",""vendor"":null,""option1"":""37"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":""6937110698015"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",37,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-5,MR530TA-5,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789917,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494433935582,""inventory_item_id"":48596645150942,""product_title"":null,""title"":""38"",""sku"":""MR530TA-5"",""vendor"":null,""option1"":""38"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":""6937110698039"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",38,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-6,MR530TA-6,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789918,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494433968350,""inventory_item_id"":48596645183710,""product_title"":null,""title"":""39"",""sku"":""MR530TA-6"",""vendor"":null,""option1"":""39"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":""0196432920372"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",39,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:MR530TA-7,MR530TA-7,Tênis New Balance 530 Silver Cream Prateado,color,True,"{""id"":15789919,""product_id"":53384,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46494434001118,""inventory_item_id"":48596645216478,""product_title"":null,""title"":""40"",""sku"":""MR530TA-7"",""vendor"":null,""option1"":""40"",""option2"":null,""option3"":null,""price"":1799.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":""0196432920396"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",40,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-0696926-OS,JRD-0696926-OS,Tênis Nike Air Jordan 1 Low Cardinal Vermelho,size,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-9681118-OS,JRD-9681118-OS,Tênis Nike Air Jordan 1 Low SE Iced Lilac Preto,size,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-34,JRD-5205470-34,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-35,JRD-5205470-35,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-36,JRD-5205470-36,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-37,JRD-5205470-37,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-38,JRD-5205470-38,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-39,JRD-5205470-39,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-40,JRD-5205470-40,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-405,JRD-5205470-405,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-41,JRD-5205470-41,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-42,JRD-5205470-42,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-43,JRD-5205470-43,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-5205470-44,JRD-5205470-44,Tênis Nike Air Jordan 1 Retro High OG SP Union LA Chicago Shadow,color,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:JRD-8534238-OS,JRD-8534238-OS,Tênis Nike Air Jordan 4 Craft Cinza,size,False,,,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-1,HV6417-001-1,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789615,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46459874050270,""inventory_item_id"":48561811357918,""product_title"":null,""title"":""34"",""sku"":""HV6417-001-1"",""vendor"":null,""option1"":""34"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",34,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-2,HV6417-001-2,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789616,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46459874083038,""inventory_item_id"":48561811390686,""product_title"":null,""title"":""35"",""sku"":""HV6417-001-2"",""vendor"":null,""option1"":""35"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",35,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-3,HV6417-001-3,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789617,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46459874115806,""inventory_item_id"":48561811423454,""product_title"":null,""title"":""36"",""sku"":""HV6417-001-3"",""vendor"":null,""option1"":""36"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",36,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-4,HV6417-001-4,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789618,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46459874148574,""inventory_item_id"":48561811456222,""product_title"":null,""title"":""37"",""sku"":""HV6417-001-4"",""vendor"":null,""option1"":""37"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",37,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-5,HV6417-001-5,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789619,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46459874181342,""inventory_item_id"":48561811488990,""product_title"":null,""title"":""38"",""sku"":""HV6417-001-5"",""vendor"":null,""option1"":""38"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",38,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-6,HV6417-001-6,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789620,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46459874214110,""inventory_item_id"":48561811521758,""product_title"":null,""title"":""39"",""sku"":""HV6417-001-6"",""vendor"":null,""option1"":""39"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",39,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:HV6417-001-7,HV6417-001-7,Tênis Nike Zoom Vomero 5 Metallic Silver Platinum Violet Prateado/Violeta,color,True,"{""id"":15789621,""product_id"":53957,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48055115808990,""inventory_item_id"":50178113863902,""product_title"":null,""title"":""40"",""sku"":""HV6417-001-7"",""vendor"":null,""option1"":""40"",""option2"":null,""option3"":null,""price"":1999.99,""compare_at_price"":1999.99,""cost_price"":null,""inventory_quantity"":0,""barcode"":"""",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.044749+00:00"",""updated_at"":""2026-04-10T01:53:50.044749+00:00""}",40,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-1,1183A201-126-1,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790283,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126497502,""inventory_item_id"":48722019090654,""product_title"":null,""title"":""34"",""sku"":""1183A201-126-1"",""vendor"":null,""option1"":""34"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":0,""barcode"":""6922875432882"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",34,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-10,1183A201-126-10,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790292,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126792414,""inventory_item_id"":48722019385566,""product_title"":null,""title"":""43"",""sku"":""1183A201-126-10"",""vendor"":null,""option1"":""43"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":0,""barcode"":""4570158018029"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",43,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-11,1183A201-126-11,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790293,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126825182,""inventory_item_id"":48722019418334,""product_title"":null,""title"":""44"",""sku"":""1183A201-126-11"",""vendor"":null,""option1"":""44"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":1,""barcode"":""4570158018067"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",44,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-2,1183A201-126-2,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790284,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126530270,""inventory_item_id"":48722019123422,""product_title"":null,""title"":""35"",""sku"":""1183A201-126-2"",""vendor"":null,""option1"":""35"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":0,""barcode"":""4570158018012"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",35,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-3,1183A201-126-3,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790285,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126563038,""inventory_item_id"":48722019156190,""product_title"":null,""title"":""36"",""sku"":""1183A201-126-3"",""vendor"":null,""option1"":""36"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":0,""barcode"":""4570158018074"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",36,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-4,1183A201-126-4,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790286,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126595806,""inventory_item_id"":48722019188958,""product_title"":null,""title"":""37"",""sku"":""1183A201-126-4"",""vendor"":null,""option1"":""37"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":-2,""barcode"":""4570158018104"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",37,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-5,1183A201-126-5,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790287,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126628574,""inventory_item_id"":48722019221726,""product_title"":null,""title"":""38"",""sku"":""1183A201-126-5"",""vendor"":null,""option1"":""38"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":-1,""barcode"":""4570158017985"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",38,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-6,1183A201-126-6,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790288,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126661342,""inventory_item_id"":48722019254494,""product_title"":null,""title"":""39"",""sku"":""1183A201-126-6"",""vendor"":null,""option1"":""39"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":0,""barcode"":""4570158018142"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",39,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-7,1183A201-126-7,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790289,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126694110,""inventory_item_id"":48722019287262,""product_title"":null,""title"":""40"",""sku"":""1183A201-126-7"",""vendor"":null,""option1"":""40"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":-2,""barcode"":""4570158018098"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",40,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-8,1183A201-126-8,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790290,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126726878,""inventory_item_id"":48722019320030,""product_title"":null,""title"":""41"",""sku"":""1183A201-126-8"",""vendor"":null,""option1"":""41"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":-1,""barcode"":""6922875432998"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",41,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1183A201-126-9,1183A201-126-9,Tênis Onitsuka Tiger Mexico 66 White Black Branco,color,True,"{""id"":15790291,""product_id"":54070,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":46619126759646,""inventory_item_id"":48722019352798,""product_title"":null,""title"":""42"",""sku"":""1183A201-126-9"",""vendor"":null,""option1"":""42"",""option2"":null,""option3"":null,""price"":2399.99,""compare_at_price"":0.0,""cost_price"":null,""inventory_quantity"":10,""barcode"":""6922875432813"",""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:50.210674+00:00"",""updated_at"":""2026-04-10T01:53:50.210674+00:00""}",42,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1025116-1A17741_2NM5J-1,1025116-1A17741_2NM5J-1,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Brown Bege,color,True,"{""id"":15797201,""product_id"":609324,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48054312730846,""inventory_item_id"":50177308393694,""product_title"":null,""title"":""35"",""sku"":""1025116-1A17741_2NM5J-1"",""vendor"":null,""option1"":""35"",""option2"":null,""option3"":null,""price"":8499.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",35,,{},{},blocked_no_safe_suggestion,False
online:pt:BR:1025116-1A17741_2NM5J-10,1025116-1A17741_2NM5J-10,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Brown Bege,color,True,"{""id"":15797210,""product_id"":609324,""shopify_product_id"":null,""shopify_variant_id"":null,""source_variant_id"":48054313025758,""inventory_item_id"":50177308688606,""product_title"":null,""title"":""40.5"",""sku"":""1025116-1A17741_2NM5J-10"",""vendor"":null,""option1"":""40.5"",""option2"":null,""option3"":null,""price"":8499.99,""compare_at_price"":null,""cost_price"":null,""inventory_quantity"":0,""barcode"":null,""requires_shipping"":true,""taxable"":true,""weight"":null,""weight_unit"":""kg"",""is_active"":true,""created_at"":""2026-04-10T01:53:52.138269+00:00"",""updated_at"":""2026-04-10T01:53:52.138269+00:00""}",40.5,,{},{},blocked_no_safe_suggestion,False
